timestamp,times,matdate,media,frame,media_path,link,temperature,temperature_std,conductivity,conductivity_std,pressure,pressure_std,depth,depth_std,salinity,salinity_std,density,density_std,latitude,latitude_std,longitude,longitude_std,nitrate,nitrate_std,chlorophyll,chlorophyll_std,backscattering,backscattering_std,par,par_std,oxygen_concentration,oxygen_concentration_std,oxygen_saturation,oxygen_saturation_std,pitch,pitch_std,roll,roll_std,heading,heading_std,altitude,altitude_std
3774279496.1696334,2023-08-07 18:58:16.169634,739105.7904629629,,,,,14.414985344827587,0.007562335207665458,3.917390517241379,0.0009641800705239148,14.066629310344828,0.24966818084156595,13.969808700801725,0.24794971475283412,32.08334224137931,0.0030023802401464316,1023.911770298753,0.002246562189859225,41.14249264367816,2.006519442418923e-05,70.88471,0.0,-0.3022282064253821,0.044171273253373854,2.4945142857142857,0.037629661552709,0.0017825721428571428,3.321122217679123e-05,19.9191276781635,3.8610069845227333,,,,,-17.64,1.2073938876770918,9.59142857142857,0.5978692323975361,341.74285714285713,0.6754187413675002,18.02857142857143,0.11126972805283838
3774279503.425671,2023-08-07 18:58:23.425671,739105.7905439815,,,,,14.403276335877862,0.010850479124911768,3.9176941221374046,0.0008495979775335097,15.133709923664123,0.3356451305620174,15.029544598259543,0.33333488512836024,32.095411450381675,0.0014380885401983439,1023.9282881679773,0.004686487098220229,41.14241759541984,2.2151537439837542e-05,70.88471129770993,1.1377379791994895e-06,-0.2423601692329845,0.03091614596659301,2.434028571428571,0.021431496625738712,0.0017631645714285716,6.45193530807027e-05,15.747826570481669,3.156083051702021,,,,,-17.6175,1.3372866986124228,9.64,0.9358418669839474,341.7625,1.171003842863032,17.3,0.40355562548072804
3774279511.61484,2023-08-07 18:58:31.614840,739105.790636574,,,,,14.378641,0.006634864982298212,3.915743,0.0005222610129590663,16.188879999999997,0.2729657646791435,16.07745193896,0.27108694132085587,32.097624,0.001683558040809749,1023.9398522397413,0.0034235866765703784,41.1423501,1.7503919707734346e-05,70.88471186666666,5.443310720276676e-07,-0.28714368948281893,0.014932898584771492,2.3749333333333333,0.03566307146989265,0.0017558534999999999,4.03068713881393e-05,9.837673117675829,2.8712086228860234,,,,,-16.226666666666667,1.407517909891972,8.995,1.3865893407927237,343.3833333333334,1.2496666222103705,16.55,0.3082207001484479
3774279517.857088,2023-08-07 18:58:37.857088,739105.7907060186,,,,,14.337597247706421,0.025330027045633037,3.912474495412844,0.0020119156553255486,17.096229357798165,0.2835000370052725,16.97855601112844,0.2815487062505698,32.101455963302755,0.00280523423438283,1023.9554188807299,0.008551419892494735,41.14228781345566,1.8524115709438624e-05,70.88471247706421,8.368653235717336e-07,-0.26567769814909303,0.019980552485364223,2.3453857142857144,0.03201871476555688,0.001757049857142857,4.0107731729383466e-05,10.576445245950616,1.5321819771911,,,,,-15.627142857142857,1.8071774888456515,8.992857142857144,1.062727846718282,344.95714285714286,1.437424946280836,15.857142857142858,0.22990681342044395
3774279524.6691127,2023-08-07 18:58:44.669113,739105.790787037,,,,,14.2901,0.0002280350850206178,3.9083633333333334,6.250333324417089e-05,17.636666666666667,0.00909212113132326,17.51527349,0.009029540061577235,32.10306666666667,0.0004226897995753504,1023.9689674183454,0.0002408691235288111,41.14225499999999,0.0,70.88471333333334,0.0,,,,,,,,,,,,,-17.69,,10.16,,343.9,,15.2,
3774279525.0444207,2023-08-07 18:58:45.044421,739105.7907986111,,,,,14.280164957264956,0.008909142110481254,3.9071702564102564,0.0008376614219519118,18.044581196581195,0.30148192143763614,17.920380344205128,0.299406821372381,32.100264102564104,0.0011498471816328985,1023.9706933663639,0.0030270079889361708,41.142218703703705,2.0120697961099714e-05,70.8847130911681,5.898631758177253e-07,-0.25868009103210177,0.06528129363938602,2.3109714285714285,0.033147987082461645,0.001745352142857143,4.121500322062572e-05,9.164925597188509,2.202299049187447,,,,,-15.925714285714287,1.043613228848969,8.611428571428572,0.9621404708847282,344.7285714285714,1.4465064646868853,14.87142857142857,0.34503277967117657
3774279532.3631935,2023-08-07 18:58:52.363194,739105.7908796297,,,,,14.246407216494845,0.011419448390633526,3.9044964948453607,0.0006834014822278068,19.001288659793815,0.2292589038057757,18.870502789948453,0.22768091477087912,32.103464948453606,0.0045194035658534795,1023.9844487383021,0.006549636391786271,41.142154587628866,1.6200120978047025e-05,70.88471333333334,0.0,-0.3027728789796257,0.06903053566658153,2.2569166666666667,0.054903894822377175,0.0017691906666666667,5.064747200667246e-05,9.09387200271041,3.4514747510292056,,,,,-16.080000000000002,2.7353317897469034,8.183333333333334,1.82337781786076,344.8,1.3827508813954867,14.0,0.16733200530681466
3774279538.418645,2023-08-07 18:58:58.418645,739105.7909490741,,,,,14.203510891089108,0.003239503078873122,3.9016155445544554,0.00036401229442871924,19.9169900990099,0.2322451073779381,19.779901456158417,0.2306465643038609,32.11236930693069,0.0022073849947096286,1024.0043060773942,0.0027496235293496553,41.14209632013202,1.6938314276589168e-05,70.88471367986799,6.797397980222278e-07,-0.33865010175895877,0.041832737878098755,2.2338,0.03807214204638358,0.001740035,5.534402490242285e-05,4.687434059566615,0.4046031638635118,,,,,-12.148571428571428,4.8152238735474135,7.367142857142857,2.4096729673388895,347.9142857142857,3.9371853615785692,13.171428571428573,0.19760470401187133
3774279544.731355,2023-08-07 18:59:04.731355,739105.7910185185,,,,,14.109127777777779,0.04367869052788276,3.905926111111111,0.002509900334370675,20.94597222222222,0.2526041733227398,20.801801095416664,0.2508654987977524,32.23028796296296,0.025338123607748394,1024.1194033466318,0.028055952455029454,41.1420349845679,1.8293634969885197e-05,70.88471399691359,8.196640455183026e-07,-0.3467390013832767,0.027304231129016702,2.217983333333333,0.11972148373064312,0.0017133606666666667,3.8656274619609466e-05,4.320642380934162,0.44855036441583507,,,,,-12.051666666666668,5.096263009958047,7.48,3.5556209021772838,347.25,2.740620367726991,12.266666666666666,0.2422120283277996
3774279551.483256,2023-08-07 18:59:11.483256,739105.791099537,,,,,13.95195890410959,0.01458526497318081,3.8933226027397265,0.002088050677464117,21.914123287671234,0.06923048164675187,21.76328837708219,0.0687539682415779,32.24543424657534,0.007832698895907127,1024.1677795444562,0.0038221300292856225,41.14197993150685,1.3109929188104044e-05,70.88471308219178,1.2320073313140767e-06,-0.18931199547119115,0.010972337245559922,2.0513,0.06873897487355096,0.0017097937499999999,4.789138056320792e-05,3.153458437572748,0.12335175609040859,,,,,-14.378,2.4653336488191613,8.748000000000001,3.432312631448365,345.26,0.9659192512834717,11.4,0.3674234614174768
3774279556.050939,2023-08-07 18:59:16.050939,739105.7911574075,,,,,13.9236625,0.008778373352147562,3.8901253125,0.0007369771930423498,22.35846875,0.18490886759297365,22.20457540959375,0.1836361398573312,32.23949375,0.001624000933574055,1024.1709814142514,0.003280435574541939,41.141948750000005,7.071067810375049e-06,70.88471166666666,0.0,-0.24500470948668465,0.02444747852164457,1.92355,0.06710443353460335,0.001794004,2.1054811516610653e-05,3.632451788641194,,,,,,-12.344999999999999,1.6758430714121177,7.4,0.6646803743153546,347.6,0.2828427124746632,11.05,0.07071067811865513
3774279558.044182,2023-08-07 18:59:18.044182,739105.7911805556,,,,,13.853575182481753,0.0317751886675171,3.884311240875912,0.0027051365751256124,23.188182481751824,0.3355002897118531,23.028578221729926,0.3331910412177677,32.244266423357665,0.007290992401706409,1024.1927067340416,0.01123918610767994,41.14189918491485,2.4077011506895283e-05,70.88471143552312,5.781450479773154e-07,-0.2948535566114437,0.08989507051466275,1.8323,0.0707761259182784,0.00176097125,3.4253812616783446e-05,2.988598425905503,1.118974945430024,,,,,-16.548750000000002,2.487956347228441,10.286249999999999,0.9866673704952444,343.9375,2.6462574650680755,9.9875,0.33990544903798575
3774279566.6137614,2023-08-07 18:59:26.613762,739105.7912731481,,,,,13.771160964912282,0.013671589015231049,3.876082894736842,0.0018491863783829368,24.373087719298248,0.20143636467012407,24.205327756526316,0.2000498781721019,32.2369048245614,0.010189280169153861,1024.2091222673466,0.008014677144468775,41.141767485380115,5.993888452091101e-05,70.88470805555556,1.9276775253206493e-06,-0.3855016516727468,0.05279546989968778,1.753825,0.09229258933118377,0.0017946243333333332,3.067529658842567e-05,1.9272721946169578,0.6736462120120437,,,,,-15.48,4.017408272850698,9.114285714285714,2.8181137016034032,343.07142857142856,3.161165454854751,8.814285714285715,0.373871929650007
3774279572.363486,2023-08-07 18:59:32.363486,739105.7913425926,,,,,13.745655421686747,0.011532575844654816,3.874876626506024,0.000980221822964833,24.8170843373494,0.09272384975110352,24.64626834585542,0.09208563149326891,32.246997590361445,0.012710174298893876,1024.2240890501664,0.011925193589192997,41.14177230923695,2.3960547015171198e-05,70.88470927710844,8.310037012897751e-07,-0.38053937129390264,0.04798083900925274,1.6814333333333333,0.0579726027246204,0.0018191275,3.347214279815387e-05,1.682709176961983,0.3895911711051737,,,,,-14.205,4.8818674705485385,10.545,2.7964888699939427,348.68333333333334,6.681741290013166,8.5,0.16733200530681466
3774279586.043664,2023-08-07 18:59:46.043664,739105.7915046297,,,,,13.819184615384616,0.012676097242273405,3.878585128205128,0.001160752641029784,23.73223076923077,0.06657345034995567,23.568881824846155,0.06611522529119904,32.219964102564106,0.004543792015918778,1024.183395009825,0.004755640366874411,41.14165705128205,1.3671487912364336e-05,70.88470602564104,8.214400976718393e-07,,,1.7666000000000002,0.03345280257317749,0.0018399086666666667,5.706729519026936e-05,3.0556498934169176,,,,,,-13.14,2.880052082862392,9.383333333333333,1.4728996345078416,345.3666666666666,3.592121007612829,9.299999999999999,0.264575131106459
3774279586.9884977,2023-08-07 18:59:46.988498,739105.7915046297,,,,,13.850396428571427,0.026942470823575735,3.8812108333333333,0.0019112086684339342,23.284904761904762,0.3349934945977801,23.12463476242857,0.3326877343744669,32.21823690476191,0.005956180949971822,1024.1736918296785,0.011080492618396161,41.14163517857143,1.9339871928604793e-05,70.88470438492064,1.481247400768672e-06,-0.38216199061432676,0.06732928581473269,1.88778,0.05988670136182171,0.0017366852000000002,3.0448826442081478e-05,1.830765289955594,0.3122229433737894,,,,,-17.491999999999997,3.0557764970625723,10.092,1.4996732977552139,341.5,2.060339777803648,9.620000000000001,0.3271085446759226
3774279593.739269,2023-08-07 18:59:53.739269,739105.7915856482,,,,,13.995002247191012,0.07589576880278515,3.8922529213483146,0.004587978660251691,22.33730337078652,0.285949630199508,22.183555711685393,0.2839814388948449,32.199373033707865,0.023861850324725938,1024.12525807959,0.034600774760162205,41.14158142322097,1.5191435333087211e-05,70.8847036329588,6.436263707250057e-07,-0.36079545282900655,0.07731140850902297,2.06882,0.08889829582168611,0.0017392905999999999,3.346179432277951e-05,2.899711644931513,0.3973653213851996,,,,,-17.236,1.880007978706474,9.225999999999999,1.4162732787142462,340.96,1.2992305415129286,10.48,0.16431676725154964
3774279599.3017273,2023-08-07 18:59:59.301727,739105.7916550926,,,,,14.18464606741573,0.013684464118944216,3.905130786516854,0.0027748973055192064,21.21440449438202,0.24691472207944762,21.06838574824719,0.2452152080473712,32.159820224719105,0.024351797487212386,1024.0506161259402,0.020324830898348214,41.14153074906367,1.4464365897862023e-05,70.88470198501872,6.588751432445129e-07,-0.28123686952244903,0.05830377574886761,2.3579,0.12495587221095282,0.0017497122000000001,2.6034053078612288e-05,4.151562635338701,0.1725378890161484,,,,,-15.006666666666668,1.708035909068269,9.03,1.5269577597301114,343.7833333333333,1.8313019048389185,11.483333333333334,0.24013884872437194
3774279604.855556,2023-08-07 19:00:04.855556,739105.7917129629,,,,,14.147497368421053,0.010954609059622346,3.895482763157895,0.0014541128784100953,20.214144736842105,0.2486193183133555,20.07501077861842,0.24690807154540556,32.10261315789474,0.011796104917636887,1024.0096993407337,0.010924129241814316,41.14148537280702,1.3506099271912172e-05,70.88470122807017,7.387888462889019e-07,-0.25104333742644813,0.008333428612985845,2.43966,0.13796806876955292,0.0017690666000000001,5.001556516025789e-05,4.9957741402925935,1.292297910869692,,,,,-14.876,2.2902467116011755,8.818000000000001,1.2820764407787864,344.66,1.7096783323186877,12.459999999999999,0.296647939483827
3774279609.666361,2023-08-07 19:00:09.666361,739105.7917708333,,,,,14.203024999999998,0.01587265594966746,3.8983876136363635,0.001319113246485787,19.174920454545454,0.2647480789806154,19.04293947705682,0.2629258179529967,32.08345795454546,0.003286290631221437,1023.9787876223983,0.005941340773274382,41.14144018939394,1.4194938698585455e-05,70.88469948863637,7.73026870019569e-07,-0.3264863243895661,0.06592399593726854,2.39148,0.060329984253271546,0.0017515731999999998,5.514969176885758e-05,5.483606071616476,0.4954787186273685,,,,,-15.486,1.049156804295717,8.408,0.7630334199758226,345.36,1.337161172035736,13.280000000000001,0.16431676725155067
3774279615.106997,2023-08-07 19:00:15.106997,739105.7918402777,,,,,14.2425,0.005366829337966647,3.901452,0.000265550640852667,18.52926666666667,0.06481232980874874,18.4017297242,0.06436622654267471,32.07902,0.0022747684340575927,1023.9642960405379,0.003072891583164888,41.14141166666666,4.879500358690168e-06,70.88469833333333,0.0,-0.3566384288795575,,2.5185,,0.00171212,,8.33032483263197,,,,,,-16.33,,9.46,,345.6,,13.6,
3774279616.051376,2023-08-07 19:00:16.051376,739105.7918518519,,,,,14.339798837209303,0.03267078023226217,3.9092840697674416,0.003110176230265697,18.062511627906975,0.20206258460807533,17.93818736037209,0.20067178783822204,32.070097674418605,0.004281780188992781,1023.9350896326625,0.00737331092102311,41.141383546511626,1.4291083439964291e-05,70.88469833333333,0.0,-0.3709659164863124,0.07085228246389902,2.51558,0.04051335582249384,0.0017478512000000002,1.876751836818071e-05,10.169429872396565,2.39664149752645,,,,,-14.668333333333331,1.466388988865733,7.82,0.7590520403766795,345.51666666666665,1.7290652580705757,14.416666666666666,0.26394443859772226
3774279621.442264,2023-08-07 19:00:21.442264,739105.7919097223,,,,,14.365754455445545,0.0012794158630008733,3.911715445544554,0.00018958124776729044,17.129950495049506,0.26496370982599626,17.012045045792078,0.263139964611259,32.071165346534656,0.000776071600253358,1023.9263411003354,0.0014784523623430643,41.14132887788779,1.6675179350056134e-05,70.88469797029703,6.91373852853281e-07,-0.23733270551915905,0.045362632265712036,2.5416166666666666,0.061496452472208994,0.0017909023333333334,8.727805620811371e-05,10.857870376714805,0.5893973733674176,,,,,-15.435,1.6849540053069698,8.49,0.8568780543344549,345.93333333333334,1.6415439886480967,15.333333333333334,0.26583202716502496
3774279627.759657,2023-08-07 19:00:27.759657,739105.7919791667,,,,,14.386205434782608,0.010965774568941275,3.9123009782608698,0.0004603392437132501,15.983423913043477,0.3083019154501518,15.87341000625,0.30617987336611485,32.060001086956525,0.004863759107081539,1023.908343830702,0.0073933100016132566,41.141274547101446,1.559190967028119e-05,70.88469545289855,7.85369150973791e-07,-0.3034025385230345,0.02045733668481699,2.6645,0.05187624697296447,0.0019160856,0.00013947943595132584,14.288069669636942,5.834174639208314,,,,,-14.443333333333333,1.339756196726355,8.505,0.7517645908128423,346.90000000000003,1.2585706178041822,16.433333333333334,0.3881580434135908
3774279633.488992,2023-08-07 19:00:33.488992,739105.7920486111,,,,,14.41985081081081,0.008234228131765494,3.914826918918919,0.0006994335587981303,15.314275675675676,0.17441197699793498,15.2088675162,0.17321149936026087,32.055455675675674,0.003460284403781317,1023.8948211498744,0.0041287777483103,41.14119718018018,2.8867366478565234e-05,70.88469280180182,7.788705059579225e-07,-0.23965367502345694,0.03977144968647324,2.6432636363636366,0.0675756505366728,0.0017870675454545453,3.103008552151814e-05,19.48696130509356,4.533330731904053,,,,,-15.984545454545456,3.111920190610175,9.131818181818183,2.122422286830866,345.58181818181816,1.8755362869420489,17.099999999999998,0.27202941017470733
3774279645.045639,2023-08-07 19:00:45.045639,739105.7921875,,,,,14.426556772334294,0.016829154408557034,3.915382190201729,0.0012004511861889201,15.279553314121038,0.24372442366891012,15.174384148659943,0.24204686846079868,32.05497665706052,0.004181704205713173,1023.8928934169636,0.00731990742937537,41.14104871757925,5.9044628150516925e-05,70.88469067243035,1.4434197503329296e-06,-0.21556322346543422,0.049333265967975014,2.634205,0.07078702285915947,0.0017878627000000001,1.851277815342407e-05,19.477332471942322,3.4892726309481854,,,,,-18.19818181818182,1.684211377876294,10.790454545454544,1.3601802306092599,344.74545454545455,1.7611487789636395,17.195454545454545,0.2148693351058526
3774279656.238295,2023-08-07 19:00:56.238295,739105.7923148149,,,,,14.411077777777779,0.0006025002373008981,3.914399444444444,3.333823493382827e-05,15.628722222222223,0.007110932391545225,15.521149727166668,0.007061987843893852,32.058683333333335,0.0006109298602233989,1023.9005481280959,0.0005931209677931593,41.14104611111111,3.233808336615573e-06,70.88469166666667,0.0,,,2.628,,0.001803309,,19.236580090023157,,,,,,-22.33,,13.51,,343.0,,16.8,
3774279667.8649993,2023-08-07 19:01:07.864999,739105.7924421296,,,,,14.49141121495327,0.009369534402790699,3.920857757009346,0.0011174932429083644,14.072280373831775,0.20497338963932865,13.975420868018693,0.20356255779844168,32.051702803738316,0.003925976814971399,1023.8713963416034,0.0030194269071088294,41.14091548286605,1.8893679885699613e-05,70.8846870093458,1.1837986760128241e-06,-0.21196779277671537,0.060182144252205645,2.7241166666666667,0.0390168895052728,0.0018588288333333334,0.00013318009132511755,23.155392787359556,3.6533811144758794,,,,,-17.19142857142857,2.761004820540453,10.77,0.9793705461502641,342.95714285714286,2.6165225923332818,18.385714285714283,0.33380918415851113
3774279674.544579,2023-08-07 19:01:14.544579,739105.7925231481,,,,,14.506325,0.002224377922669149,3.92148875,4.611708701011049e-05,13.48225,0.06576093065034942,13.38945167325,0.06530829816468306,32.0453375,0.001425219281369479,1023.8607270814398,0.0018552979711790828,41.14088,0.0,70.884685,0.0,,,2.6718,,0.001807031,,,,,,,,,,,,,,,
3774279675.045371,2023-08-07 19:01:15.045371,739105.7925347222,,,,,14.559731868131868,0.014443467413188414,3.9261791208791212,0.0019382567473265582,13.008131868131867,0.15374533118773712,12.918596896483518,0.1526871020731717,32.044086813186816,0.008210172670952956,1023.8464238929002,0.005742195016608022,41.14085065934066,1.67863832185125e-05,70.88468271062271,1.128977245943931e-06,-0.2485337249157596,0.03885868808918977,2.61924,0.027508507774868435,0.001773533,2.2754482844046297e-05,32.53445917074763,3.6671186798654736,,,,,-13.76,5.577920759566238,8.778333333333334,2.2174888199643004,343.01666666666665,3.772223040418836,19.400000000000002,0.4516635916254501
3774279680.732335,2023-08-07 19:01:20.732335,739105.7925925925,,,,,14.621321153846155,0.011353684428944546,3.9321055769230773,0.0013461371032777584,12.077288461538462,0.21020811107722995,11.994160485057693,0.20876124864868867,32.04747788461538,0.0048615383064407785,1023.831910162033,0.0038211277257989306,41.14078915064103,1.9309821657725905e-05,70.8846775801282,1.4481287915560762e-06,-0.1758474107839307,0.037020313937691555,2.579333333333333,0.07072591227171758,0.0017642280000000003,4.058516314615482e-05,45.87571483002488,2.613527083330251,,,,,-16.22142857142857,3.597413091706449,10.12857142857143,2.3451824987367087,341.61428571428576,2.340533109805378,20.17142857142857,0.3728908942943231
3774279687.2545247,2023-08-07 19:01:27.254525,739105.7926736111,,,,,14.650564705882354,0.00862421294109796,3.935160588235294,0.0007292639592308528,11.156117647058823,0.22606588122059076,11.079330089294118,0.22450986976015472,32.051436974789915,0.0022392063343571215,1023.8246791876932,0.003603414671098718,41.14071907563025,2.1862110112791984e-05,70.88467061624648,2.482192175854951e-06,-0.15615040504091257,0.011558161227088838,2.4528,0.050399966931205825,0.0017490741428571428,1.9203156679988613e-05,43.640591715594425,7.849402923412814,,,,,-14.002857142857142,1.5448377939200635,8.66,0.9808839550799747,340.5,1.6643316977093325,21.099999999999998,0.28284271247461956
3774279694.675828,2023-08-07 19:01:34.675828,739105.7927546296,,,,,14.717633132530121,0.04286560306219256,3.9411250000000004,0.003583683182357905,10.168939759036146,0.3199042223862445,10.0989469466747,0.3177023216235594,32.050618674698796,0.0063324044494797215,1023.8054509538528,0.013586633707820235,41.1406259437751,3.285432878650755e-05,70.88465953815262,4.226844265870335e-06,-0.14869698988214877,0.040991845342212785,2.38491,0.03878858509063383,0.0017675778,9.900411168992488e-05,70.31046412706185,11.359549443656215,,,,,-12.68909090909091,3.7216164620913172,6.979090909090909,1.7562371966534276,338.90000000000003,2.934280150224236,21.972727272727273,0.4051935564416316
3774279705.044738,2023-08-07 19:01:45.044738,739105.7928819444,,,,,14.700897674418604,0.03316376759284283,3.9405836821705424,0.0028637922138520576,9.997468992248063,0.2987626900219873,9.92865641317442,0.29670630642656576,32.05957093023256,0.004782308502984871,1023.8151311741713,0.009706302043357479,41.140321298449614,9.707984548391446e-05,70.88462384366925,1.0653531399033437e-05,-0.10779720135752088,0.05954428896315273,2.3686066666666665,0.04164992654198039,0.0017121200000000001,2.6636179246602628e-05,85.66150957269318,7.5648600861153605,,,,,-11.799375,2.599354968064193,6.166875,1.8663715912611472,338.5375,1.9720970226301293,21.93125,0.3876746918057313
3774279706.857752,2023-08-07 19:01:46.857751,739105.7928935185,,,,,14.856309243697478,0.04123938450104236,3.953634789915966,0.003206835091782229,9.239546218487396,0.12209678307439818,9.175950421865545,0.12125639091649779,32.050029831932775,0.011075193361221498,1023.7713888741005,0.015716130670285614,41.14046032913165,5.339567805877062e-05,70.88463916666666,6.579511167853889e-06,-0.060146206432650305,0.08144825871470063,2.2483999999999997,0.04198415452011911,0.0016604107857142857,2.6999833555551277e-05,90.87679524746204,17.843143028419814,,,,,-11.355333333333332,3.923396609110651,6.048666666666667,1.7346258001847739,336.67333333333335,2.558868797693525,22.833333333333332,0.30158312444893476
